"geocode","etiqueta","granularidad","gcd_isla","gcd_municipio","superficie","utm_x","utm_y","longitud","latitud"
"250mN096650E193875","250mN096650E193875","GRID_250","ES704","35015","6.25","578561.64","3132745.63","-14.198626","28.318499"
"250mN096650E193900","250mN096650E193900","GRID_250","ES704","35015","6.25","578799.69","3132824.53","-14.196193","28.319197"
"250mN096650E193925","250mN096650E193925","GRID_250","ES704","35015","6.25","579037.74","3132903.43","-14.193759","28.319895"
"250mN096650E193950","250mN096650E193950","GRID_250","ES704","35015","6.25","579275.78","3132982.33","-14.191326","28.320593"
"250mN096650E193975","250mN096650E193975","GRID_250","ES704","35015","6.25","579513.83","3133061.22","-14.188892","28.32129"
"250mN096650E194000","250mN096650E194000","GRID_250","ES704","35015","6.25","579751.88","3133140.11","-14.186459","28.321988"
"250mN096650E194025","250mN096650E194025","GRID_250","ES704","35015","6.25","579989.92","3133219","-14.184025","28.322686"
"250mN096650E194050","250mN096650E194050","GRID_250","ES704","35015","6.25","580227.97","3133297.88","-14.181592","28.323383"
"250mN096650E194075","250mN096650E194075","GRID_250","ES704","35015","6.25","580466.01","3133376.77","-14.179158","28.324081"
"250mN096650E194100","250mN096650E194100","GRID_250","ES704","35015","6.25","580704.06","3133455.65","-14.176725","28.324778"
"250mN096650E194125","250mN096650E194125","GRID_250","ES704","35015","6.25","580942.11","3133534.52","-14.174291","28.325475"
"250mN096650E194150","250mN096650E194150","GRID_250","ES704","35015","6.25","581180.15","3133613.4","-14.171857","28.326172"
"250mN096650E194175","250mN096650E194175","GRID_250","ES704","35015","6.25","581418.2","3133692.27","-14.169424","28.326869"
"250mN096650E194200","250mN096650E194200","GRID_250","ES704","35015","6.25","581656.24","3133771.14","-14.16699","28.327567"
"250mN096650E194225","250mN096650E194225","GRID_250","ES704","35015","6.25","581894.29","3133850","-14.164556","28.328263"
"250mN096650E194250","250mN096650E194250","GRID_250","ES704","35015","6.25","582132.34","3133928.87","-14.162122","28.32896"
"250mN096650E194275","250mN096650E194275","GRID_250","ES704","35015","6.25","582370.38","3134007.73","-14.159688","28.329657"
"250mN096650E194300","250mN096650E194300","GRID_250","ES704","35015","6.25","582608.43","3134086.58","-14.157255","28.330354"
"250mN096650E194325","250mN096650E194325","GRID_250","ES704","35015","6.25","582846.47","3134165.44","-14.154821","28.331051"
"250mN096650E194350","250mN096650E194350","GRID_250","ES704","35015","6.25","583084.52","3134244.29","-14.152387","28.331747"
"250mN096650E194375","250mN096650E194375","GRID_250","ES704","35015","6.25","583322.57","3134323.14","-14.149953","28.332444"
"250mN096650E194400","250mN096650E194400","GRID_250","ES704","35015","6.25","583560.61","3134401.99","-14.147519","28.333141"
"250mN096650E194425","250mN096650E194425","GRID_250","ES704","35015","6.25","583798.66","3134480.83","-14.145085","28.333837"
"250mN096650E194450","250mN096650E194450","GRID_250","ES704","35015","6.25","584036.7","3134559.67","-14.142651","28.334533"
"250mN096650E194475","250mN096650E194475","GRID_250","ES704","35015","6.25","584274.75","3134638.51","-14.140217","28.33523"
"250mN096650E194500","250mN096650E194500","GRID_250","ES704","35015","6.25","584512.79","3134717.35","-14.137783","28.335926"
"250mN096650E194525","250mN096650E194525","GRID_250","ES704","35015","6.25","584750.84","3134796.18","-14.135349","28.336622"
"250mN096650E194550","250mN096650E194550","GRID_250","ES704","35015","6.25","584988.89","3134875.01","-14.132914","28.337318"
"250mN096650E194575","250mN096650E194575","GRID_250","ES704","35015","6.25","585226.93","3134953.84","-14.13048","28.338014"
"250mN096650E194600","250mN096650E194600","GRID_250","ES704","35015","6.25","585464.98","3135032.67","-14.128046","28.33871"
"250mN096650E194625","250mN096650E194625","GRID_250","ES704","35015","6.25","585703.02","3135111.49","-14.125612","28.339406"
"250mN096650E194650","250mN096650E194650","GRID_250","ES704","35015","6.25","585941.07","3135190.31","-14.123177","28.340102"
"250mN096650E194675","250mN096650E194675","GRID_250","ES704","35015","6.25","586179.11","3135269.13","-14.120743","28.340798"
"250mN096650E194700","250mN096650E194700","GRID_250","ES704","35015","6.25","586417.16","3135347.94","-14.118309","28.341493"
"250mN096650E194725","250mN096650E194725","GRID_250","ES704","35015","6.25","586655.2","3135426.75","-14.115874","28.342189"
"250mN096650E194750","250mN096650E194750","GRID_250","ES704","35015","6.25","586893.25","3135505.56","-14.11344","28.342884"
"250mN096650E194775","250mN096650E194775","GRID_250","ES704","35015","6.25","587131.29","3135584.37","-14.111006","28.34358"
"250mN096650E194800","250mN096650E194800","GRID_250","ES704","35015","6.25","587369.34","3135663.17","-14.108571","28.344275"
"250mN096650E194825","250mN096650E194825","GRID_250","ES704","35015","6.25","587607.38","3135741.98","-14.106137","28.344971"
"250mN096650E194850","250mN096650E194850","GRID_250","ES704","35015","6.25","587845.43","3135820.77","-14.103702","28.345666"
"250mN096650E194875","250mN096650E194875","GRID_250","ES704","35015","6.25","588083.47","3135899.57","-14.101268","28.346361"
"250mN096650E194900","250mN096650E194900","GRID_250","ES704","35015","6.25","588321.52","3135978.36","-14.098833","28.347056"
"250mN096650E194925","250mN096650E194925","GRID_250","ES704","35015","6.25","588559.56","3136057.15","-14.096398","28.347751"
"250mN096650E194950","250mN096650E194950","GRID_250","ES704","35015","6.25","588797.61","3136135.94","-14.093964","28.348446"
"250mN096650E194975","250mN096650E194975","GRID_250","ES704","35015","6.25","589035.66","3136214.73","-14.091529","28.349141"
"250mN096650E195000","250mN096650E195000","GRID_250","ES704","35015","6.25","589273.7","3136293.51","-14.089094","28.349836"
"250mN096650E195025","250mN096650E195025","GRID_250","ES704","35015","6.25","589511.75","3136372.29","-14.08666","28.350531"
"250mN096650E195050","250mN096650E195050","GRID_250","ES704","35015","6.25","589749.79","3136451.06","-14.084225","28.351226"
"250mN096650E195075","250mN096650E195075","GRID_250","ES704","35015","6.25","589987.83","3136529.84","-14.08179","28.35192"
"250mN096650E195100","250mN096650E195100","GRID_250","ES704","35015","6.25","590225.88","3136608.61","-14.079355","28.352615"
"250mN096650E195125","250mN096650E195125","GRID_250","ES704","35015","6.25","590463.92","3136687.38","-14.076921","28.35331"
"250mN096650E195150","250mN096650E195150","GRID_250","ES704","35015","6.25","590701.97","3136766.14","-14.074486","28.354004"
"250mN096650E195175","250mN096650E195175","GRID_250","ES704","35015","6.25","590940.01","3136844.91","-14.072051","28.354698"
"250mN096650E195200","250mN096650E195200","GRID_250","ES704","35015","6.25","591178.06","3136923.67","-14.069616","28.355393"
"250mN096650E195225","250mN096650E195225","GRID_250","ES704","35015","6.25","591416.1","3137002.43","-14.067181","28.356087"
"250mN096650E195250","250mN096650E195250","GRID_250","ES704","35015","6.25","591654.15","3137081.18","-14.064746","28.356781"
"250mN096675E193800","250mN096675E193800","GRID_250","ES704","35015","0.4487","577901.52","3132689.71","-14.205363","28.318034"
"250mN096675E193825","250mN096675E193825","GRID_250","ES704","35015","5.535","578040.3","3132826.74","-14.203938","28.319263"
"250mN096675E193850","250mN096675E193850","GRID_250","ES704","35015","6.25","578261.13","3132908.41","-14.20168","28.319987"
"250mN096675E193875","250mN096675E193875","GRID_250","ES704","35015","6.25","578499.18","3132987.31","-14.199247","28.320685"
"250mN096675E193900","250mN096675E193900","GRID_250","ES704","35015","6.25","578737.22","3133066.21","-14.196813","28.321382"
"250mN096675E193925","250mN096675E193925","GRID_250","ES704","35015","6.25","578975.27","3133145.11","-14.19438","28.32208"
"250mN096675E193950","250mN096675E193950","GRID_250","ES704","35015","6.25","579213.32","3133224.01","-14.191946","28.322778"
"250mN096675E193975","250mN096675E193975","GRID_250","ES704","35015","6.25","579451.36","3133302.9","-14.189513","28.323476"
"250mN096675E194000","250mN096675E194000","GRID_250","ES704","35015","6.25","579689.41","3133381.79","-14.187079","28.324173"
"250mN096675E194025","250mN096675E194025","GRID_250","ES704","35015","6.25","579927.46","3133460.68","-14.184646","28.324871"
"250mN096675E194050","250mN096675E194050","GRID_250","ES704","35015","6.25","580165.5","3133539.57","-14.182212","28.325568"
"250mN096675E194075","250mN096675E194075","GRID_250","ES704","35015","6.25","580403.55","3133618.45","-14.179779","28.326266"
"250mN096675E194100","250mN096675E194100","GRID_250","ES704","35015","6.25","580641.6","3133697.33","-14.177345","28.326963"
"250mN096675E194125","250mN096675E194125","GRID_250","ES704","35015","6.25","580879.64","3133776.21","-14.174911","28.32766"
"250mN096675E194150","250mN096675E194150","GRID_250","ES704","35015","6.25","581117.69","3133855.09","-14.172478","28.328358"
"250mN096675E194175","250mN096675E194175","GRID_250","ES704","35015","6.25","581355.74","3133933.96","-14.170044","28.329055"
"250mN096675E194200","250mN096675E194200","GRID_250","ES704","35015","6.25","581593.78","3134012.83","-14.16761","28.329752"
"250mN096675E194225","250mN096675E194225","GRID_250","ES704","35015","6.25","581831.83","3134091.7","-14.165176","28.330449"
"250mN096675E194250","250mN096675E194250","GRID_250","ES704","35015","6.25","582069.88","3134170.56","-14.162742","28.331146"
"250mN096675E194275","250mN096675E194275","GRID_250","ES704","35015","6.25","582307.92","3134249.42","-14.160308","28.331843"
"250mN096675E194300","250mN096675E194300","GRID_250","ES704","35015","6.25","582545.97","3134328.28","-14.157875","28.33254"
"250mN096675E194325","250mN096675E194325","GRID_250","ES704","35015","6.25","582784.01","3134407.14","-14.155441","28.333236"
"250mN096675E194350","250mN096675E194350","GRID_250","ES704","35015","6.25","583022.06","3134485.99","-14.153007","28.333933"
"250mN096675E194375","250mN096675E194375","GRID_250","ES704","35015","6.25","583260.11","3134564.84","-14.150573","28.33463"
"250mN096675E194400","250mN096675E194400","GRID_250","ES704","35015","6.25","583498.15","3134643.69","-14.148139","28.335326"
"250mN096675E194425","250mN096675E194425","GRID_250","ES704","35015","6.25","583736.2","3134722.54","-14.145705","28.336023"
"250mN096675E194450","250mN096675E194450","GRID_250","ES704","35015","6.25","583974.25","3134801.38","-14.14327","28.336719"
"250mN096675E194475","250mN096675E194475","GRID_250","ES704","35015","6.25","584212.29","3134880.22","-14.140836","28.337415"
"250mN096675E194500","250mN096675E194500","GRID_250","ES704","35015","6.25","584450.34","3134959.06","-14.138402","28.338112"
"250mN096675E194525","250mN096675E194525","GRID_250","ES704","35015","6.25","584688.38","3135037.89","-14.135968","28.338808"
"250mN096675E194550","250mN096675E194550","GRID_250","ES704","35015","6.25","584926.43","3135116.72","-14.133534","28.339504"
"250mN096675E194575","250mN096675E194575","GRID_250","ES704","35015","6.25","585164.48","3135195.55","-14.1311","28.3402"
"250mN096675E194600","250mN096675E194600","GRID_250","ES704","35015","6.25","585402.52","3135274.38","-14.128665","28.340896"
"250mN096675E194625","250mN096675E194625","GRID_250","ES704","35015","6.25","585640.57","3135353.2","-14.126231","28.341592"
"250mN096675E194650","250mN096675E194650","GRID_250","ES704","35015","6.25","585878.61","3135432.02","-14.123797","28.342288"
"250mN096675E194675","250mN096675E194675","GRID_250","ES704","35015","6.25","586116.66","3135510.84","-14.121362","28.342983"
"250mN096675E194700","250mN096675E194700","GRID_250","ES704","35015","6.25","586354.71","3135589.66","-14.118928","28.343679"
"250mN096675E194725","250mN096675E194725","GRID_250","ES704","35015","6.25","586592.75","3135668.47","-14.116494","28.344375"
"250mN096675E194750","250mN096675E194750","GRID_250","ES704","35015","6.25","586830.8","3135747.28","-14.114059","28.34507"
"250mN096675E194775","250mN096675E194775","GRID_250","ES704","35015","6.25","587068.84","3135826.09","-14.111625","28.345766"
"250mN096675E194800","250mN096675E194800","GRID_250","ES704","35015","6.25","587306.89","3135904.89","-14.10919","28.346461"
"250mN096675E194825","250mN096675E194825","GRID_250","ES704","35015","6.25","587544.93","3135983.7","-14.106756","28.347157"
"250mN096675E194850","250mN096675E194850","GRID_250","ES704","35015","6.25","587782.98","3136062.5","-14.104321","28.347852"
"250mN096675E194875","250mN096675E194875","GRID_250","ES704","35015","6.25","588021.02","3136141.29","-14.101886","28.348547"
"250mN096675E194900","250mN096675E194900","GRID_250","ES704","35015","6.25","588259.07","3136220.09","-14.099452","28.349242"
"250mN096675E194925","250mN096675E194925","GRID_250","ES704","35015","6.25","588497.12","3136298.88","-14.097017","28.349937"
"250mN096675E194950","250mN096675E194950","GRID_250","ES704","35015","6.25","588735.16","3136377.67","-14.094582","28.350632"
"250mN096675E194975","250mN096675E194975","GRID_250","ES704","35015","6.25","588973.21","3136456.45","-14.092148","28.351327"
"250mN096675E195000","250mN096675E195000","GRID_250","ES704","35015","6.25","589211.25","3136535.24","-14.089713","28.352022"
"250mN096675E195025","250mN096675E195025","GRID_250","ES704","35015","6.25","589449.3","3136614.02","-14.087278","28.352717"
"250mN096675E195050","250mN096675E195050","GRID_250","ES704","35015","6.25","589687.34","3136692.8","-14.084843","28.353412"
"250mN096675E195075","250mN096675E195075","GRID_250","ES704","35015","6.25","589925.39","3136771.57","-14.082409","28.354106"
"250mN096675E195100","250mN096675E195100","GRID_250","ES704","35015","6.25","590163.43","3136850.34","-14.079974","28.354801"
"250mN096675E195125","250mN096675E195125","GRID_250","ES704","35015","6.25","590401.48","3136929.11","-14.077539","28.355496"
"250mN096675E195150","250mN096675E195150","GRID_250","ES704","35015","6.25","590639.52","3137007.88","-14.075104","28.35619"
"250mN096675E195175","250mN096675E195175","GRID_250","ES704","35015","6.25","590877.57","3137086.65","-14.072669","28.356885"
"250mN096675E195200","250mN096675E195200","GRID_250","ES704","35015","6.25","591115.62","3137165.41","-14.070234","28.357579"
"250mN096675E195225","250mN096675E195225","GRID_250","ES704","35015","6.25","591353.66","3137244.17","-14.067799","28.358273"
"250mN096675E195250","250mN096675E195250","GRID_250","ES704","35015","6.25","591591.71","3137322.92","-14.065364","28.358967"
"250mN096700E193825","250mN096700E193825","GRID_250","ES704","35015","2.9645","578024.68","3133079.84","-14.20408","28.321548"
"250mN096700E193850","250mN096700E193850","GRID_250","ES704","35015","6.25","578198.66","3133150.08","-14.202301","28.322172"
"250mN096700E193875","250mN096700E193875","GRID_250","ES704","35015","6.25","578436.7","3133228.99","-14.199868","28.32287"
"250mN096700E193900","250mN096700E193900","GRID_250","ES704","35015","6.25","578674.75","3133307.89","-14.197434","28.323568"
"250mN096700E193925","250mN096700E193925","GRID_250","ES704","35015","6.25","578912.8","3133386.79","-14.195001","28.324265"
"250mN096700E193950","250mN096700E193950","GRID_250","ES704","35015","6.25","579150.85","3133465.69","-14.192567","28.324963"
"250mN096700E193975","250mN096700E193975","GRID_250","ES704","35015","6.25","579388.89","3133544.58","-14.190134","28.325661"
"250mN096700E194000","250mN096700E194000","GRID_250","ES704","35015","6.25","579626.94","3133623.48","-14.1877","28.326359"
